A_NAS_ID,User_ID,IP_Address,Action,Dated,Browser_Used,NASReport_ID
243,5,59.100.129.30,Edited PM/PX Accounts details.,2021-12-17 03:32:57.000,Chrome,13
244,5,59.100.129.30,Commented `7 x Credit & 3 x Debit` in Report 08. PM/ PX Accounts.,2021-12-17 03:33:14.000,Chrome,13
245,5,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 03:33:40.000,Chrome,13
246,5,59.100.129.30,Edited OGone Deposit Posting details.,2021-12-17 03:33:52.000,Chrome,13
247,5,59.100.129.30,"Commented `1 x Ogone Visa Transaction missing in Opera. Booking indicated as ""Rejected"" in RESAWEB. Email sent to Finance & Reservations.` in Report 09. Ogone Deposit Posting Report.",2021-12-17 03:35:15.000,Chrome,13
248,5,59.100.129.30,Opened a Ticket for 09. Ogone Deposit Posting Report,2021-12-17 03:37:07.000,Chrome,13
249,5,59.100.129.30,Opened a Ticket for 09. Ogone Deposit Posting Report,2021-12-17 03:37:34.000,Chrome,13
250,5,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 03:37:39.000,Chrome,13
251,5,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 03:37:41.000,Chrome,13
252,5,59.100.129.30,Commented `$2000 in balance` in Report 12. DM Float Log.,2021-12-17 03:38:04.000,Chrome,13
253,5,59.100.129.30,"Commented `1 x Ogone Visa Transaction missing in Opera. Booking status indicated as ""Rejected"" in RESAWEB. Email sent to Finance & Reservations.` in Report 09. Ogone Deposit Posting Report.",2021-12-17 03:38:37.000,Chrome,13
254,5,59.100.129.30,"Commented `Total Revenue: $7816
Occupancy: 17.2%
ADR: $141.73` in Report 13. DMR.",2021-12-17 03:39:09.000,Chrome,13
255,5,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 03:39:15.000,Chrome,13
256,5,59.100.129.30,Approved report 15. Checklists.,2021-12-17 03:39:33.000,Chrome,13
257,5,59.100.129.30,Commented `No manual transaction` in Report 16. Loyalty Points Audit.,2021-12-17 03:40:13.000,Chrome,13
258,5,59.100.129.30,Submitted the summary report.,2021-12-17 03:40:59.000,Chrome,13
259,21,59.100.129.30,Created the summary report.,2021-12-17 04:35:13.000,Chrome,14
260,21,59.100.129.30,Commented `All Clear` in Report 01. Credit Limit Report.,2021-12-17 05:15:11.000,Chrome,14
261,21,59.100.129.30,Commented `No FO Paidout` in Report 02. Front Office Paid Out Report.,2021-12-17 05:15:47.000,Chrome,14
262,21,59.100.129.30,Edited Adjustment and Correction details.,2021-12-17 05:16:18.000,Chrome,14
263,21,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 05:16:26.000,Chrome,14
264,21,59.100.129.30,Commented `Ticket raised for RES to follow-up` in Report 04. No Show Rooms.,2021-12-17 05:18:25.000,Chrome,14
265,21,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 05:19:20.000,Chrome,14
266,21,59.100.129.30,Commented `No Comps` in Report 06. Complimentary Room Report.,2021-12-17 05:19:33.000,Chrome,14
267,21,59.100.129.30,"Commented `1 DAF Night.
All rates are correct` in Report 07. Rate Check Report.",2021-12-17 05:20:21.000,Chrome,14
268,21,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 05:20:32.000,Chrome,14
269,21,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 05:20:45.000,Chrome,14
270,21,59.100.129.30,Commented `Ticket raised for FIN to double check ` in Report 09. Ogone Deposit Posting Report.,2021-12-17 05:22:04.000,Chrome,14
271,21,59.100.129.30,Opened a Ticket for 09. Ogone Deposit Posting Report,2021-12-17 05:24:11.000,Chrome,14
272,21,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 05:24:24.000,Chrome,14
273,21,59.100.129.30,Commented `Balance` in Report 11. CC Surcharge Report.,2021-12-17 05:25:22.000,Chrome,14
274,21,59.100.129.30,Commented `With change order $2367.85 ` in Report 12. DM Float Log.,2021-12-17 05:26:35.000,Chrome,14
275,21,59.100.129.30,Approved report 13. DMR.,2021-12-17 05:27:20.000,Chrome,14
276,21,59.100.129.30,Edited F&B Comp. & Void Audit details.,2021-12-17 05:29:28.000,Chrome,14
277,21,59.100.129.30,Commented `Ticket raised for F&B to locate docket` in Report 14. F & B Comp. & Void Audit.,2021-12-17 05:30:11.000,Chrome,14
278,21,59.100.129.30,Opened a Ticket for 14. F & B Comp. & Void Audit,2021-12-17 05:36:28.000,Chrome,14
279,21,59.100.129.30,Approved report 15. Checklists.,2021-12-17 05:37:22.000,Chrome,14
280,21,59.100.129.30,Commented `5 Manual transactions credited by DM ` in Report 16. Loyalty Points Audit.,2021-12-17 05:42:42.000,Chrome,14
281,21,59.100.129.30,Commented `Please see individual comments` in Report 08.1. NA16.,2021-12-17 05:46:40.000,Chrome,14
282,21,59.100.129.30,Submitted the summary report.,2021-12-17 05:47:15.000,Chrome,14
283,19,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 13:13:53.000,Chrome,12
284,19,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 13:13:55.000,Chrome,12
285,19,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 13:13:57.000,Chrome,12
286,19,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 13:13:59.000,Chrome,12
287,19,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 13:13:59.000,Chrome,12
288,19,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 13:14:01.000,Chrome,12
289,19,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 13:14:03.000,Chrome,12
290,19,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 13:14:05.000,Chrome,12
291,19,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 13:14:07.000,Chrome,12
292,19,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 13:14:09.000,Chrome,12
293,19,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 13:14:10.000,Chrome,12
294,19,59.100.129.30,Approved report 13. DMR.,2021-12-17 13:14:11.000,Chrome,12
295,19,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 13:14:12.000,Chrome,12
296,19,59.100.129.30,Approved report 15. Checklists.,2021-12-17 13:14:13.000,Chrome,12
297,19,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 13:14:14.000,Chrome,12
298,19,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 13:16:43.000,Chrome,12
299,19,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 13:18:52.000,Chrome,12
300,19,59.100.129.30,Approved the summary report.,2021-12-17 13:18:55.000,Chrome,12
301,19,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 13:21:09.000,Chrome,14
302,19,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 13:21:13.000,Chrome,14
303,19,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 13:21:17.000,Chrome,14
304,19,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 13:21:19.000,Chrome,14
305,19,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 13:21:21.000,Chrome,14
306,19,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 13:21:22.000,Chrome,14
307,19,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 13:21:25.000,Chrome,14
308,19,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 13:21:28.000,Chrome,14
309,19,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 13:21:31.000,Chrome,14
310,19,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 13:21:34.000,Chrome,14
311,19,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 13:21:35.000,Chrome,14
312,19,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 13:21:36.000,Chrome,14
313,19,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 13:21:38.000,Chrome,14
314,19,59.100.129.30,Approved report 13. DMR.,2021-12-17 13:21:39.000,Chrome,14
315,19,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 13:21:41.000,Chrome,14
316,19,59.100.129.30,Approved report 15. Checklists.,2021-12-17 13:21:41.000,Chrome,14
317,19,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 13:21:42.000,Chrome,14
318,19,59.100.129.30,Approved the summary report.,2021-12-17 13:22:12.000,Chrome,14
319,9,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 13:33:00.000,Chrome,10
320,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 13:34:34.000,Chrome,10
321,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 13:34:35.000,Chrome,10
322,9,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 13:35:08.000,Chrome,10
323,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 13:35:18.000,Chrome,10
324,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 13:35:41.000,Chrome,10
325,9,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 13:35:53.000,Chrome,10
326,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 13:35:54.000,Chrome,10
327,9,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 13:36:01.000,Chrome,10
328,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 13:36:35.000,Chrome,10
329,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 13:37:14.000,Chrome,10
330,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 13:37:44.000,Chrome,10
331,9,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 13:38:05.000,Chrome,10
332,9,59.100.129.30,Approved report 13. DMR.,2021-12-17 13:38:07.000,Chrome,10
333,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 13:38:27.000,Chrome,10
334,9,59.100.129.30,Approved report 15. Checklists.,2021-12-17 13:38:28.000,Chrome,10
335,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 13:39:08.000,Chrome,10
336,9,59.100.129.30,Approved the summary report.,2021-12-17 13:39:11.000,Chrome,10
337,9,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 13:44:02.000,Chrome,12
338,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 13:44:25.000,Chrome,12
339,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 13:45:01.000,Chrome,12
340,9,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 13:45:20.000,Chrome,12
341,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 14:24:09.000,Chrome,12
342,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 14:32:58.000,Chrome,12
343,9,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 14:34:13.000,Chrome,12
344,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 14:34:14.000,Chrome,12
345,9,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 14:34:23.000,Chrome,12
346,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 14:34:40.000,Chrome,12
347,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 14:35:24.000,Chrome,12
348,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 14:35:45.000,Chrome,12
349,9,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 14:36:02.000,Chrome,12
350,9,59.100.129.30,Approved report 13. DMR.,2021-12-17 14:36:03.000,Chrome,12
351,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 14:36:24.000,Chrome,12
352,9,59.100.129.30,Approved report 15. Checklists.,2021-12-17 14:36:25.000,Chrome,12
353,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 14:36:59.000,Chrome,12
354,9,59.100.129.30,Approved the summary report.,2021-12-17 15:09:09.000,Chrome,12
355,9,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 15:09:47.000,Chrome,14
356,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 15:10:00.000,Chrome,14
357,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 15:11:16.000,Chrome,14
358,9,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 15:11:19.000,Chrome,14
359,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 15:11:28.000,Chrome,14
360,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 15:11:55.000,Chrome,14
361,9,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 15:12:15.000,Chrome,14
362,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 15:12:18.000,Chrome,14
363,9,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 15:12:21.000,Chrome,14
364,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 15:12:42.000,Chrome,14
365,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 15:13:47.000,Chrome,14
366,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 15:14:07.000,Chrome,14
367,9,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 15:14:27.000,Chrome,14
368,9,59.100.129.30,Approved report 13. DMR.,2021-12-17 15:14:29.000,Chrome,14
369,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 15:14:30.000,Chrome,14
370,9,59.100.129.30,Approved report 15. Checklists.,2021-12-17 15:14:35.000,Chrome,14
371,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 15:15:25.000,Chrome,14
372,9,59.100.129.30,Approved the summary report.,2021-12-17 15:15:36.000,Chrome,14
373,24,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 23:29:15.000,Chrome,10
374,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 23:29:18.000,Chrome,10
375,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 23:29:19.000,Chrome,10
376,24,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 23:29:21.000,Chrome,10
377,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 23:29:26.000,Chrome,10
378,24,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 23:29:32.000,Chrome,10
379,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 23:29:35.000,Chrome,10
380,24,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 23:29:50.000,Chrome,10
381,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 23:29:53.000,Chrome,10
382,24,59.100.129.30,Opened a Ticket for 10. Room Reconciliation Report,2021-12-17 23:31:54.000,Chrome,10
383,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 23:32:00.000,Chrome,10
384,24,59.100.129.30,Commented `Still using old format of HSK Reconciliation prior to ARIEL system introduced. I will follow up to ensure HSK across discussed preferred method` in Report 10. Room Reconciliation Report.,2021-12-17 23:33:29.000,Chrome,10
385,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 23:33:37.000,Chrome,10
386,24,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 23:33:39.000,Chrome,10
387,24,59.100.129.30,Approved report 13. DMR.,2021-12-17 23:33:41.000,Chrome,10
388,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 23:33:44.000,Chrome,10
389,24,59.100.129.30,Approved report 15. Checklists.,2021-12-17 23:33:52.000,Chrome,10
390,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 23:33:57.000,Chrome,10
391,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 23:34:03.000,Chrome,10
392,24,59.100.129.30,Approved the summary report.,2021-12-17 23:34:07.000,Chrome,10
393,24,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 23:34:51.000,Chrome,12
394,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 23:34:52.000,Chrome,12
395,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 23:34:53.000,Chrome,12
396,24,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 23:34:54.000,Chrome,12
397,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 23:34:59.000,Chrome,12
398,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 23:35:00.000,Chrome,12
399,24,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 23:35:01.000,Chrome,12
400,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 23:35:02.000,Chrome,12
401,24,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 23:35:07.000,Chrome,12
402,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 23:35:08.000,Chrome,12
403,24,59.100.129.30,Commented `New format of HSK Reconciliation required ` in Report 10. Room Reconciliation Report.,2021-12-17 23:35:40.000,Chrome,12
404,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 23:35:43.000,Chrome,12
405,24,59.100.129.30,Opened a Ticket for 10. Room Reconciliation Report,2021-12-17 23:36:36.000,Chrome,12
406,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 23:36:44.000,Chrome,12
407,24,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 23:36:45.000,Chrome,12
408,24,59.100.129.30,Approved report 13. DMR.,2021-12-17 23:36:45.000,Chrome,12
409,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 23:36:46.000,Chrome,12
410,24,59.100.129.30,Approved report 15. Checklists.,2021-12-17 23:36:51.000,Chrome,12
411,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 23:36:52.000,Chrome,12
412,24,59.100.129.30,Approved the summary report.,2021-12-17 23:36:53.000,Chrome,12
413,24,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-17 23:37:07.000,Chrome,14
414,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2021-12-17 23:37:08.000,Chrome,14
415,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-17 23:37:10.000,Chrome,14
416,24,59.100.129.30,Approved report 04. No Show Rooms.,2021-12-17 23:37:13.000,Chrome,14
417,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2021-12-17 23:37:15.000,Chrome,14
418,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2021-12-17 23:37:17.000,Chrome,14
419,24,59.100.129.30,Approved report 07. Rate Check Report.,2021-12-17 23:37:18.000,Chrome,14
420,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2021-12-17 23:37:23.000,Chrome,14
421,24,59.100.129.30,Approved report 08.1. NA16.,2021-12-17 23:37:24.000,Chrome,14
422,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2021-12-17 23:37:26.000,Chrome,14
423,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2021-12-17 23:38:32.000,Chrome,14
424,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2021-12-17 23:38:37.000,Chrome,14
425,24,59.100.129.30,Approved report 12. DM Float Log.,2021-12-17 23:38:38.000,Chrome,14
426,24,59.100.129.30,Approved report 13. DMR.,2021-12-17 23:38:39.000,Chrome,14
427,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2021-12-17 23:38:40.000,Chrome,14
428,24,59.100.129.30,Approved report 15. Checklists.,2021-12-17 23:38:41.000,Chrome,14
429,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2021-12-17 23:38:45.000,Chrome,14
430,24,59.100.129.30,Approved the summary report.,2021-12-17 23:38:48.000,Chrome,14
431,5,59.100.129.30,Created the summary report.,2021-12-18 04:04:20.000,Chrome,15
432,5,59.100.129.30,Approved report 01. Credit Limit Report.,2021-12-18 05:19:14.000,Chrome,15
433,5,59.100.129.30,Commented `Nil` in Report 02. Front Office Paid Out Report.,2021-12-18 05:19:22.000,Chrome,15
434,5,59.100.129.30,Edited Adjustment and Correction details.,2021-12-18 05:19:43.000,Chrome,15
435,5,59.100.129.30,Approved report 03. Adjustment & Corrections.,2021-12-18 05:19:56.000,Chrome,15
